Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Average.Packet.Size,SYN.Flag.Count,ACK.Flag.Count,PSH.Flag.Count,ProtocolName
53,17,971.0,2.0,2.0,48.0,48.0,30.0,0,0,0,DNS
53,17,7031619.0,225.0,222.0,8315.0,27697.0,80.63311,0,0,0,DNS
22,6,24729964.7211893,19.3745670862,10.282401509,2359.0588040334,1303.8889087849,126.0987965716,1,1,1,SSH
20,6,398716.0156076969,11.4725508965,25.0883285415,4537.2553650573,983.0931362544,255.2002739858,0,1,1,FTP_DATA
443,6,18980969.0,17.0,12.0,1555.0,5313.0,236.8275862069,0,0,1,GMAIL
22,6,24520926.3654846,10.7816123059,10.1370072858,1266.0613840826,1346.2433064764,143.494309597,1,1,1,SSH
443,6,153594.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
0,0,294.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,179.9286516944,1.8173352079,0.0,0.0,0.0,0.0,0,1,0,FTP_DATA
443,6,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,SSL
443,6,227.0,3.0,1.0,60.0,60.0,45.0,1,1,0,GMAIL
53,17,116154144.0,1741.0,737.0,67499.0,91072.0,64.00645682,0,0,0,DNS
22,6,18878729.717164148,9.6205532155,18.9387091615,1154.0459438503,3178.4010845905,182.8793520043,1,1,1,SSH
54944,17,57932371.0,272.0,485.0,34264.0,18694.0,70.001321004,0,0,0,DNS
52967,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,117258572.0,5.0,3.0,138.0,46.0,28.75,1,1,0,SSL
443,6,163016.0,1.0,2.0,46.0,60.0,50.6666666667,1,1,0,GMAIL
50338,6,209.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,105692689.0,718.0,477.0,28377.0,58066.0,72.3665271967,0,0,0,DNS
0,0,287.0,2.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,19353095.247972284,17.7236173591,11.9910988124,2421.1269907876,2842.0658494437,218.0594897021,1,1,1,SSH
0,0,71.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,73565263.77382274,6.4497325439,5.4690639472,3320.5987335862,1565.7426538768,358.2685374971,0,1,1,FTP_DATA
443,6,31592959.0,22.0,21.0,2112.0,4030.0,154.0465116279,1,1,0,GMAIL
53,17,76083241.0,454.0,452.0,18293.0,54381.0,80.2505518764,0,0,0,DNS
443,6,119755490.0,301.0,265.0,1255.0,380985.0,675.6855123675,1,1,0,GMAIL
443,6,103604521.0,15.0,16.0,1728.0,4917.0,214.3548387097,0,0,1,GMAIL
20,6,987251.0449219906,28.2521052036,20.3063982895,103.3091267254,47565.8152868498,645.8107574246,0,1,1,FTP_DATA
443,6,6017172.0,7.0,4.0,338.0,4867.0,473.1818181818,0,0,1,SSL
443,6,430589.0,8.0,8.0,936.0,6101.0,439.8125,0,0,1,SSL
3128,6,75125387.0,15.0,0.0,1652.0,0.0,110.5333333333,0,1,0,GMAIL
53,17,119064424.0,1061.0,461.0,41392.0,61910.0,67.894218134,0,0,0,DNS
53,17,32983888.219346635,1.820625703,0.0,539.9345214008,0.0,469.4695417724,0,1,0,DNS
22,6,16145792.999037284,16.7450165105,7.478542389,3187.0606217486,77.6947356154,122.2535182507,1,1,1,SSH
0,0,85.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,121086001.48298748,2590.7850302848,2642.094410256,285331.7233557996,99216.8806932517,71.7961520966,0,1,0,DNS
22,6,16395352.977107584,12.7423249647,6.175280552,2867.318934387,120.7879051089,105.357384868,1,1,1,SSH
22,6,21250008.178275853,12.6686429464,9.971691946,2974.5894801542,2488.2967780998,185.9526726818,1,1,1,SSH
53,17,33.6863134838,1.0071386154,1.0284464364,23.6630550325,24.5432148218,38.5586204538,0,0,0,DNS
20,6,359369.1169177276,4.8505465859,4.3341462588,754.4106651594,239.853639651,97.9674320461,0,1,1,FTP_DATA
3956,6,1.0,2.0,0.0,4344.0,0.0,2896.0,0,1,0,HTTP
0,0,217.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,606.0,1.0,4.0,6.0,18.0,6.0,0,1,0,FTP_DATA
20,6,471958.5154909939,10.0780413967,4.4909809683,3354.2465510215,24.1600949763,337.987108674,0,1,1,FTP_DATA
443,6,295488.0,27.0,26.0,4014.0,29666.0,635.4716981132,0,0,1,SSL
20,6,774862.5719470329,8.8046056608,10.65900728,2453.5640891119,26265.5249988916,981.5595734717,0,1,1,FTP_DATA
53,17,67322367.0,977.0,322.0,38373.0,41386.0,61.4464973056,0,0,0,DNS
53,17,119811064.0,1464.0,1477.0,55875.0,186537.0,82.435566134,0,0,0,DNS
49917,6,476.0,4.0,1.0,18.0,0.0,3.6,0,1,0,HTTP
1611,6,186.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
0,0,237.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,118466871.0,17.0,88.0,3121.0,8073.0,106.6095238095,0,0,1,GMAIL
22,6,102082337.06291464,161.7911481761,141.1426567381,25748.8560403165,63983.462117492,192.0274547328,1,1,0,SSH
53,6,20222989.0,17.0,13.0,4518.0,4990.0,316.9333333333,0,0,1,DNS
3128,6,90859113.0,14.0,50.0,1218.0,4573.0,90.484375,0,0,1,GMAIL
0,0,173.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,3969.7738162555,0.894521891,9.881485401,1484.8078212351,45.1171082081,377.9298836944,0,1,0,FTP_DATA
443,6,20097751.0,5.0,6.0,568.0,183.0,68.2727272727,0,0,1,SSL
0,0,807.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,0.8538358934,1.9481317409,0.0,2954.521818441,0.0,1551.2230565444,1,1,0,FTP_DATA
0,0,469.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,278.7968554121,1.2921781791,0.9228887693,5.3119390634,6.1228252388,9.3643448785,0,1,0,FTP_DATA
22,6,21778097.596312523,15.4267225249,10.0030383332,2426.4585047466,2061.0247409636,154.9423242659,1,1,1,SSH
20,6,407638.4654442261,21.0091554544,2.6581561472,4338.0609553432,1438.4501092758,408.0852429774,0,1,1,FTP_DATA
443,6,10341480.0,7.0,7.0,1326.0,1364.0,192.1428571429,0,0,1,SSL
80,6,102449517.0,9.0,6.0,1800.0,1806.0,240.4,0,0,1,HTTP
443,6,115818935.0,43.0,48.0,14199.0,3490.0,201.8021978022,1,1,0,SSL
20,6,9705433.992333217,8.0225896935,23.8137937489,36.1797803625,14125.7246570832,667.4347731772,0,1,1,FTP_DATA
0,0,713.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,49955633.0,1186.0,639.0,44401.0,74012.0,64.90356,0,0,0,DNS
3128,6,119962178.0,36.0,83.0,3908.0,21602.0,214.3697478992,0,0,1,GMAIL
80,6,10635.0,3.0,3.0,167.0,0.0,27.8333333333,0,0,1,HTTP
80,6,391705.0,9.0,10.0,3476.0,440.0,206.1052631579,0,0,1,FTP_DATA
59979,17,66688307.0,441.0,441.0,57172.0,17312.0,84.4909297052,0,0,0,DNS
443,6,103554900.0,14.0,13.0,2823.0,585.0,126.2222222222,0,0,1,GMAIL
3128,6,59984227.0,7.0,2.0,42.0,0.0,5.3333333333,0,1,0,GMAIL
22,6,22654264.825538207,1.6108242616,0.0,613.4065022447,0.0,463.6120577029,1,1,0,SSH
0,0,594.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,120.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,46383384.50129454,2.9948761155,0.0,1071.4630946167,0.0,352.9103697572,1,1,0,SSH
443,6,14.0,1.0,2.0,63.0,63.0,63.0,1,1,0,GMAIL
20,6,383689.7343566351,9.4465310648,15.2701633227,6361.6281592781,487.2271716106,381.6193535913,0,1,1,FTP_DATA
3128,6,944.0,2.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
20,6,455407.3472641839,6.6625498095,5.982905799,2549.4515906953,204.3075981719,275.3540822927,0,1,1,FTP_DATA
22,6,30612625.70420931,2.2354799711,0.0,710.8141781074,0.0,485.1158809132,1,1,0,SSH
3128,6,302.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
443,6,6329628.0,12.0,10.0,2445.0,506.0,134.1363636364,0,0,1,SSL
443,6,14333.0,6.0,2.0,106.0,84.0,31.25,1,1,0,GMAIL
0,1,630.4444795049,3.7265571605,2.9995607372,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,15821844.407682944,14.0642187865,8.8231580195,1724.1439419006,1999.1092517604,211.8881817887,1,1,1,SSH
80,6,3.0,2.0,0.0,12.0,0.0,9.0,0,0,0,FTP_DATA
0,0,513.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,108.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,2187014.0,6.0,5.0,319.0,165.0,44.0,0,0,1,SSL
0,0,106.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,142138059.05790153,88.5402040866,91.1845065778,7363.7861140292,1746.7893343542,61.6392752908,1,1,0,SSH
80,6,51.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
0,0,322.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,119587929.0,5.0,4.0,98.0,954.0,116.8888888889,0,0,1,DNS
57827,6,176.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
51432,6,83368.0,14.0,0.0,192.0,0.0,13.7142857143,0,1,1,HTTP
3128,6,1472079.0,13.0,15.0,2954.0,437.0,121.1071428571,0,0,1,GMAIL
22,6,52856020.66881591,2.5154938324,0.0,1029.5911924446,0.0,378.4360615325,1,1,0,SSH
20,6,1.183531699,2.0078811695,0.0,940.7948399283,0.0,1476.7055947702,1,1,0,FTP_DATA
443,6,24211467.0,36.0,85.0,83375.0,11100.0,780.7851239669,0,0,1,SSL
52359,6,82503258.0,781.0,0.0,1258324.0,0.0,1613.0243277849,0,1,0,HTTP
20,6,19343781.67848261,11.5561468476,22.2525294163,4312.8363888979,35366.3516181904,1306.2640544715,0,1,1,FTP_DATA
51448,6,64.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
1094,6,288.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
22,6,12508468.166624697,15.1481147337,11.136987201,2854.8057819058,1281.2416792009,129.7067787493,1,1,1,SSH
443,6,840846.0,21.0,15.0,14989.0,5488.0,568.8055555556,0,0,1,SSL
443,6,61611.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
20,6,5934.5130828659,2.7059224737,0.0,10.3166427883,0.0,3.5509397006,0,1,0,FTP_DATA
53,17,119924276.0,392.0,385.0,15526.0,51736.0,86.6293436293,0,0,0,DNS
443,6,77715553.0,27.0,21.0,1610.0,1638.0,67.6666666667,0,0,1,GMAIL
22,6,102980868.64039576,3367.6927462683,3435.6518470045,7277384.086153866,87362.7477829384,821.8472089665,1,1,0,SSH
443,6,110363303.0,9.0,6.0,558.0,303.0,63.0666666667,1,1,0,SSL
22,6,31944827.72115013,2.3574543686,0.0,600.1684939743,0.0,358.3176519595,1,1,0,SSH
3128,6,118427735.0,15.0,69.0,3533.0,1999.0,65.8571428571,0,0,1,GMAIL
53,17,114377430.58935584,1174.2520115468,566.2763515921,48359.5088166132,83957.0571741761,67.0147648797,0,1,0,DNS
0,0,577.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,119721579.0,592.0,588.0,22596.0,76608.0,84.1050847458,0,0,0,DNS
443,6,3129947.0,21.0,27.0,3945.0,19970.0,498.2291666667,0,0,1,SSL
53,17,193.0,2.0,2.0,44.0,44.0,27.5,0,0,0,DNS
53,6,191.0,1.0,1.0,0.0,0.0,0.0,0,1,0,DNS
22,6,61252553.42685202,19.4165770093,7.0511124929,3664.9999500004,1065.650261845,197.7657267298,1,1,1,SSH
20,6,0.8768682494,1.8039460547,0.0,1457.2019383825,0.0,867.7904924129,1,1,0,FTP_DATA
53,17,119005923.0,503.0,505.0,19571.0,67042.0,85.9573412698,0,0,0,DNS
0,0,204.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,119956536.0,1335.0,731.0,51393.0,94843.0,70.8252662149,0,0,0,DNS
3128,6,75451676.0,8.0,8.0,584.0,1326.0,119.75,0,1,0,GMAIL
53,17,119816420.0,820.0,802.0,31439.0,100149.0,81.150431566,0,0,0,DNS
443,6,100095072.0,33.0,34.0,3666.0,981.0,77.6119402985,1,1,0,SSL
59786,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,780.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,514233.0,9.0,13.0,802.0,10944.0,544.5909090909,1,1,0,GMAIL
59866,6,835.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
0,0,530.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,119364490.0,1860.0,1840.0,69658.0,246445.0,85.4440540541,0,0,0,DNS
0,0,143.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,337.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,92.0,1.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
22,6,11440344.626043271,2.6203876256,0.0,928.5098588519,0.0,365.3329801411,1,1,0,SSH
443,6,100289202.0,176.0,154.0,1992.0,248552.0,759.2242424242,0,0,1,SSL
0,0,274.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,968.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,1.0,2.0,0.0,12.0,0.0,9.0,0,0,0,SSL
60935,6,69.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,6,26080048.0,2.0,0.0,576.0,0.0,432.0,1,1,0,DNS
80,6,31352755.0,5.0,6.0,1448.0,220.0,151.6363636364,0,0,1,FTP_DATA
20,6,18232819.48417689,42.6818296914,26.7798312901,3634.1781678611,46953.5795465682,909.6784673103,0,1,1,FTP_DATA
20,6,308113.2478122109,3.5028138251,8.6971914877,2218.1518937113,322.688703699,197.3630871612,0,1,1,FTP_DATA
3236,6,1058184.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
22,6,17219423.431082416,14.5761031475,8.1378630988,2329.2768615387,1114.7342982713,151.9174395316,1,1,1,SSH
20,6,452750.4230184894,2.181378912,4.6510193266,630.6903628,188.9353097862,154.9621749375,0,1,1,FTP_DATA
22,6,36512881.47382564,19.3549837846,9.6763391524,2717.4088263434,1085.9696170723,171.9111441898,1,1,1,SSH
36084,6,3.0,3.0,0.0,126.0,0.0,63.0,1,1,0,SSL
0,0,509.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,197.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1.282463731,2.4853648257,0.0,741.6611632381,0.0,971.1883439749,1,1,0,FTP_DATA
0,0,694.0,4.0,2.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,495.0,1.0,1.0,6.0,6.0,9.0,0,1,0,GMAIL
20,6,494995.4126536176,3.2632174205,3.8071183548,719.4794010628,164.257791657,154.2889252283,0,1,1,FTP_DATA
52263,6,339.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,469.0,1.0,1.0,22.0,22.0,33.0,0,0,0,DNS
22,6,99023500.17799848,23.5326340644,13.9841923554,1288.7963661476,615.382721737,48.7717715218,1,1,0,SSH
53,17,43413819.0,861.0,366.0,33422.0,47300.0,65.8223308883,0,0,0,DNS
53,17,600.0,2.0,2.0,48.0,48.0,30.0,0,0,0,DNS
3128,6,530.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
0,0,55.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,32044422.0,249.0,1417.0,6943.0,2262551.0,1362.2412965186,0,0,1,GMAIL
0,0,304.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,2.5902378568,2.4983954314,0.0,8.9387468902,0.0,7.4775527036,0,1,0,FTP_DATA
443,6,108224790.0,25.0,23.0,1145.0,3099.0,89.4791666667,1,1,0,GMAIL
50589,6,152435.0,3.0,3.0,205.0,1202.0,267.8333333333,1,1,0,HTTP
443,6,35910.0,2.0,0.0,59.0,0.0,59.0,1,1,0,GMAIL
53,17,119757471.0,2262.0,906.0,87399.0,114019.0,63.59154,0,0,0,DNS
80,6,146.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,441811.0,6.0,7.0,255.0,2978.0,248.6923076923,0,0,1,SSL
0,0,4.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,128.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
54110,6,13.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,31758354.0,693.0,430.0,25698.0,58537.0,75.12734,0,0,0,DNS
20,6,1534.1804113016,7.8545156176,17.3829336397,5522.991703706,63.9125220462,270.1615486441,0,1,1,FTP_DATA
22,6,29222951.32205149,1.579840746,0.0,610.547672605,0.0,324.9906552883,1,1,0,SSH
64559,6,1.0,2.0,0.0,311.0,0.0,311.0,1,1,0,HTTP
0,0,183.0,2.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,16418624.731963228,13.467576896,11.2349779388,3024.6442848079,2414.1893017833,215.9299203392,1,1,1,SSH
0,0,224.0,2.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,82127064.15236554,6.0951318215,0.0,2122.4659284588,0.0,275.8343744204,1,1,0,SSH
49968,6,141.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
50845,6,6545.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
443,6,6538406.0,39.0,32.0,4866.0,18746.0,332.5633802817,0,0,1,GMAIL
0,0,1142.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,95855132.0,17.0,4.0,294.0,908.0,57.2380952381,0,0,1,DNS
3128,6,84109296.0,7.0,6.0,643.0,1517.0,169.6923076923,1,1,0,GMAIL
443,6,1803078.0,10.0,10.0,2254.0,4208.0,323.1,0,0,1,SSL
0,0,625.0,2.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
49845,6,1776166.0,53.0,0.0,9436.0,0.0,178.0377358491,0,1,1,HTTP
3128,6,321.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
53645,6,28.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
80,6,206437.0,3.0,4.0,1202.0,310.0,216.0,0,0,1,HTTP
22,6,141292200.4070519,4275.3633135171,2717.7853436451,9094107.115936244,138205.1551905181,1640.5888909696,1,1,0,SSH
80,6,66.0,1.0,3.0,0.0,10.0,2.5,0,1,0,HTTP
0,0,419.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,78816635.49803478,8.7272017012,0.0,1545.0341854657,0.0,280.6461608221,1,1,0,SSH
0,1,166.0254203088,2.9922428348,3.2106641067,0.0,0.0,0.0,0,0,0,IP_ICMP
2221,6,1113474.0,30.0,35.0,484.0,81555.0,1262.1384615385,0,0,1,HTTP
22,6,19161246.338107463,14.6013258852,8.33921241,2542.4467345527,1253.809226431,181.1509164195,1,1,1,SSH
443,6,19450491.0,12.0,8.0,1455.0,4820.0,313.75,0,0,1,SSL
22,6,119191729.62130852,3252.5521594174,2952.5319191464,9228647.535409115,111667.8998728571,999.3498062113,1,1,0,SSH
53,17,528.0,3.0,1.0,126.0,109.0,69.25,0,0,0,DNS
3128,6,86454692.0,8.0,9.0,667.0,508.0,69.4705882353,0,1,0,GMAIL
3128,6,628750.0,12.0,15.0,3232.0,1794.0,186.1481481481,0,0,1,GMAIL
20,6,70.2980377514,0.9791405582,3.0909020057,0.0,0.0,0.0,0,1,0,FTP_DATA
22,6,9923041.69566327,2.5128098561,0.0,997.8424514243,0.0,331.6485014144,1,1,0,SSH
0,0,469.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
50647,6,58.0,2.0,0.0,12.0,0.0,9.0,0,1,0,FTP_DATA
63461,6,11.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
49709,6,2349418.0,21.0,0.0,12322.0,0.0,586.7619047619,0,1,1,HTTP
53,17,19489095.0,127.0,95.0,4864.0,12186.0,76.954954955,0,0,0,DNS
22,6,134205297.27940282,73.2129673418,72.9524863125,4203.6847110811,2385.6790191065,51.497163421,1,1,0,SSH
3128,6,100731562.0,42.0,96.0,6314.0,20899.0,197.1956521739,0,0,1,GMAIL
80,6,79.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
0,0,114.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,50460159.71838281,6.992938627,3.5667250732,2529.7364279623,769.8132210787,336.3493711628,0,1,1,FTP_DATA
22,6,34849572.28826093,2.370738223,0.0,575.0427060767,0.0,424.1657493745,1,1,0,SSH
64859,6,5726.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
443,6,61194552.0,17.0,16.0,644.0,10616.0,341.2121212121,0,0,1,SSL
22,6,22139311.42310056,19.0274314066,9.5276153453,2650.1154893605,2518.5407666369,229.1579866626,1,1,1,SSH
53112,6,62.0,5.0,0.0,4932.0,0.0,1333.0,1,1,0,FTP_DATA
0,0,869.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,119032312.0,1331.0,1321.0,51740.0,175465.0,85.6900452489,0,0,0,DNS
443,6,2461690.0,12.0,11.0,1014.0,7777.0,382.2173913043,0,0,1,SSL
20,6,8091430.70925381,7.8572132797,27.8495417223,45.4592418697,17536.5809805222,384.380823996,0,1,1,FTP_DATA
20,6,9044518.53635748,5.7905893749,3.0397398972,2005.2328106509,741.1664987526,367.2244281883,0,1,1,FTP_DATA
0,0,622.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,594.0,3.0,2.0,0.0,0.0,0.0,0,0,0,IP_ICMP
50584,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
49190,6,40.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,119761759.0,1134.0,591.0,44945.0,76707.0,70.5414492754,0,0,0,DNS
53,17,119934849.0,1046.0,1045.0,40667.0,138940.0,85.9153515065,0,0,0,DNS
22,6,38030916.98364418,2.1004579927,0.0,552.1011008073,0.0,388.4373547358,1,1,0,SSH
0,0,194.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,599340.0,18.0,8.0,2168.0,2342.0,173.4615384615,0,0,1,SSL
53,17,112072349.0,4.0,4.0,180.0,180.0,50.625,0,0,0,DNS
20,6,204.6277046212,1.2145952705,0.7567693367,7.5546089443,4.9955809865,10.7764742385,0,1,0,FTP_DATA
80,6,192.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
80,6,570520.0,11.0,10.0,510.0,462.0,46.2857142857,0,0,1,HTTP
60650,6,3117737.0,59.0,0.0,23159.0,0.0,392.5254237288,0,1,1,HTTP
53,17,119965833.0,2326.0,947.0,87254.0,123135.0,64.3006416132,0,0,0,DNS
443,6,49.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
56669,6,322.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,23.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
61711,6,460158.0,11.0,0.0,1054.0,0.0,95.8181818182,0,1,1,HTTP
58663,6,82.0,5.0,0.0,30.0,0.0,7.2,0,1,0,HTTP
22,6,3148163.0,18.0,10.0,1868.0,1237.0,110.8928571429,0,0,1,SSH
53,17,119557381.0,2027.0,733.0,79090.0,88117.0,60.5949275362,0,0,0,DNS
53,17,42.1322326698,2.1717740155,0.0,0.0,0.0,0.0,0,1,0,DNS
443,6,114932194.0,45.0,43.0,6158.0,12010.0,206.4545454545,0,0,1,GMAIL
59313,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
52438,6,296.0,4.0,0.0,138.0,0.0,36.0,0,1,0,HTTP
22,6,127215798.05969767,3835.5673395047,2764.7493856401,10173618.093154894,100218.139071175,1473.2498762188,1,1,0,SSH
0,0,333.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,438353.567861829,3.002759538,6.2010217703,1958.6209585035,4412.6366284628,566.1471087615,0,1,1,FTP_DATA
443,6,327843.0,7.0,5.0,207.0,3949.0,346.3333333333,0,0,1,GMAIL
3128,6,6498805.0,14.0,77.0,2430.0,20795.0,255.2197802198,0,0,1,GMAIL
53,6,385.0,1.0,3.0,0.0,0.0,0.0,0,1,0,DNS
443,6,23763156.0,22.0,20.0,2082.0,1324.0,88.7857142857,1,1,0,SSL
53,17,119689176.0,1014.0,1015.0,39002.0,133098.0,84.8378511582,0,0,0,DNS
443,6,815003.0,12.0,12.0,2368.0,5482.0,327.0833333333,0,0,1,GMAIL
20,6,37151866.63660707,10.0265373257,12.6586617275,2499.8695029727,415.1884574033,201.7318326305,0,1,1,FTP_DATA
22,6,56042699.986535065,3.7107948894,0.0,721.9361033457,0.0,379.4194428384,1,1,0,SSH
50956,6,2273.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
443,6,117.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
443,6,600130.0,21.0,11.0,888.0,5899.0,212.09375,0,0,1,SSL
443,6,8971658.0,27.0,19.0,5734.0,3268.0,195.6956521739,0,0,1,SSL
3128,6,2780.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
58786,6,61.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
22,6,62460339.38806054,2.9147560773,0.0,894.8458022221,0.0,472.1278036404,1,1,0,SSH
80,6,63737317.0,10.0,10.0,4201.0,1466.0,283.35,0,0,1,HTTP
20,6,388637.124374262,8.2807072407,7.099769583,774.2075155714,389.577907366,64.4159564373,0,1,1,FTP_DATA
53,17,93541434.80370183,553.3838321578,1388.6139478223,61818.2596371278,53941.8281780978,60.0501363527,0,0,0,DNS
33686,6,462.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,112862509.0,139.0,158.0,31360.0,36777.0,230.2626,1,1,0,GMAIL
22,6,11827830.583685815,15.2353930246,9.8962166513,2487.1675943075,1033.6659097701,138.2215895242,1,1,1,SSH
0,0,79.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,120811350.41942392,822.0635964379,852.1721493179,27715.9164316013,107542.3943698272,81.3276242609,0,1,0,DNS
55038,6,3587.0,1.0,1.0,6.0,6.0,9.0,0,1,0,GMAIL
20,6,11.2418528417,1.9347839643,0.0,13.0227189854,0.0,9.5221562465,0,1,0,FTP_DATA
53,17,119652633.0,775.0,774.0,30461.0,98026.0,82.9728857327,0,0,0,DNS
53,17,60122393.351144746,894.6829077641,433.8202699138,30137.4291218087,58317.1127625295,73.5740016818,0,0,0,DNS
3128,6,76008175.0,14.0,20.0,1894.0,3130.0,147.9411764706,0,1,0,GMAIL
53,6,9011047.0,3.0,0.0,576.0,0.0,192.0,0,1,0,DNS
443,6,4087921.0,19.0,15.0,658.0,4092.0,139.7058823529,0,0,1,SSL
